Lake,Date_Sampled,Results,,,,,,,,,,,,,,
Mendota,1980-11-01,18.7,,,,,,,,,,,,,,
Mendota,1980-12-01,18.7,,,,,,,,,,,,,,
Mendota,1981-01-01,19.8,,,,,,,,,,,,,,
Mendota,1981-02-01,19.7,,,,,,,,,,,,,,
Mendota,1981-03-01,17.1,,,,,,,,,,,,,,
Mendota,1981-04-01,19.1,,,,,,,,,,,,,,
Mendota,1981-05-01,18.2,,,,,,,,,,,,,,
Mendota,1981-06-01,19.0,,,,,,,,,,,,,,
Mendota,1981-07-01,19.0,,,,,,,,,,,,,,
Mendota,1981-08-01,18.5,,,,,,,,,,,,,,
Mendota,1981-11-01,17.5,,,,,,,,,,,,,,
Mendota,1981-12-01,19.0,,,,,,,,,,,,,,
Mendota,1982-01-20,20.0,,,,,,,,,,,,,,
Mendota,1982-02-02,20.5,,,,,,,,,,,,,,
Mendota,1982-03-02,20.5,,,,,,,,,,,,,,
Mendota,1982-04-06,26.0,,,,,,,,,,,,,,
Mendota,1982-05-03,20.5,,,,,,,,,,,,,,
Mendota,1982-06-01,19.5,,,,,,,,,,,,,,
Mendota,1982-07-06,19.5,,,,,,,,,,,,,,
Mendota,1982-08-02,19.5,,,,,,,,,,,,,,
Mendota,1982-10-04,19.8,,,,,,,,,,,,,,
Mendota,1982-11-01,19.0,,,,,,,,,,,,,,
Mendota,1982-12-02,18.0,,,,,,,,,,,,,,
Mendota,1983-01-01,14.0,,,,,,,,,,,,,,
Mendota,1983-02-01,20.5,,,,,,,,,,,,,,
Mendota,1983-03-01,18.0,,,,,,,,,,,,,,
Mendota,1983-04-01,19.5,,,,,,,,,,,,,,
Mendota,1983-05-01,20.5,,,,,,,,,,,,,,
Mendota,1983-06-01,19.0,,,,,,,,,,,,,,
Mendota,1983-07-01,18.0,,,,,,,,,,,,,,
Mendota,1983-08-01,20.0,,,,,,,,,,,,,,
Mendota,1983-09-01,20.0,,,,,,,,,,,,,,
Mendota,1983-10-01,21.2,,,,,,,,,,,,,,
Mendota,1983-11-01,20.5,,,,,,,,,,,,,,
Mendota,1983-12-01,20.0,,,,,,,,,,,,,,
Mendota,1984-01-01,21.0,,,,,,,,,,,,,,
Mendota,1984-02-01,22.0,,,,,,,,,,,,,,
Mendota,1984-03-01,18.0,,,,,,,,,,,,,,
Mendota,1984-04-01,17.5,,,,,,,,,,,,,,
Mendota,1984-05-01,20.8,,,,,,,,,,,,,,
Mendota,1984-06-01,20.0,,,,,,,,,,,,,,
Mendota,1984-07-01,19.0,,,,,,,,,,,,,,
Mendota,1984-08-01,19.0,,,,,,,,,,,,,,
Mendota,1984-09-01,20.0,,,,,,,,,,,,,,
Mendota,1984-10-01,20.0,,,,,,,,,,,,,,
Mendota,1984-11-01,19.0,,,,,,,,,,,,,,
Mendota,1984-12-01,20.0,,,,,,,,,,,,,,
Mendota,1985-01-01,20.0,,,,,,,,,,,,,,
Mendota,1985-02-01,21.0,,,,,,,,,,,,,,
Mendota,1985-03-01,20.0,,,,,,,,,,,,,,
Mendota,1985-04-01,20.0,,,,,,,,,,,,,,
Mendota,1985-05-01,20.0,,,,,,,,,,,,,,
Mendota,1985-06-01,22.0,,,,,,,,,,,,,,
Mendota,1985-07-01,21.0,,,,,,,,,,,,,,
Mendota,1985-08-01,21.0,,,,,,,,,,,,,,
Mendota,1985-09-01,22.0,,,,,,,,,,,,,,
Mendota,1985-10-01,20.0,,,,,,,,,,,,,,
Mendota,1985-11-01,21.0,,,,,,,,,,,,,,
Mendota,1985-12-01,20.0,,,,,,,,,,,,,,
Mendota,1986-01-01,24.0,,,,,,,,,,,,,,
Mendota,1986-02-01,24.0,,,,,,,,,,,,,,
Mendota,1986-03-01,23.0,,,,,,,,,,,,,,
Mendota,1986-04-01,22.0,,,,,,,,,,,,,,
Mendota,1986-05-01,23.0,,,,,,,,,,,,,,
Mendota,1986-06-01,22.0,,,,,,,,,,,,,,
Mendota,1986-07-01,23.0,,,,,,,,,,,,,,
Mendota,1986-08-01,21.0,,,,,,,,,,,,,,
Mendota,1986-09-01,21.0,,,,,,,,,,,,,,
Mendota,1986-10-01,23.0,,,,,,,,,,,,,,
Mendota,1986-11-01,22.0,,,,,,,,,,,,,,
Mendota,1986-12-01,19.0,,,,,,,,,,,,,,
Mendota,1987-01-05,22.0,,,,,,,,,,,,,,
Mendota,1987-02-02,24.0,,,,,,,,,,,,,,
Mendota,1987-03-02,23.0,,,,,,,,,,,,,,
Mendota,1987-04-08,24.0,,,,,,,,,,,,,,
Mendota,1987-05-04,25.0,,,,,,,,,,,,,,
Mendota,1987-06-01,25.0,,,,,,,,,,,,,,
Mendota,1987-07-01,22.0,,,,,,,,,,,,,,
Mendota,1987-08-03,23.0,,,,,,,,,,,,,,
Mendota,1987-09-01,23.0,,,,,,,,,,,,,,
Mendota,1987-10-01,24.0,,,,,,,,,,,,,,
Mendota,1987-11-01,28.0,,,,,,,,,,,,,,
Mendota,1987-12-01,25.0,,,,,,,,,,,,,,
Mendota,1988-01-01,25.2,,,,,,,,,,,,,,
Mendota,1988-02-01,28.6,,,,,,,,,,,,,,
Mendota,1988-03-01,26.7,,,,,,,,,,,,,,
Mendota,1988-04-01,24.5,,,,,,,,,,,,,,
Mendota,1988-05-01,24.3,,,,,,,,,,,,,,
Mendota,1988-06-01,26.5,,,,,,,,,,,,,,
Mendota,1988-07-01,25.3,,,,,,,,,,,,,,
Mendota,1988-08-01,25.9,,,,,,,,,,,,,,
Mendota,1988-09-01,27.5,,,,,,,,,,,,,,
Mendota,1988-10-01,26.2,,,,,,,,,,,,,,
Mendota,1988-11-01,23.8,,,,,,,,,,,,,,
Mendota,1988-12-01,23.6,,,,,,,,,,,,,,
Mendota,1989-01-01,26.4,,,,,,,,,,,,,,
Mendota,1989-02-01,26.4,,,,,,,,,,,,,,
Mendota,1989-03-01,30.2,,,,,,,,,,,,,,
Mendota,1989-04-01,27.4,,,,,,,,,,,,,,
Mendota,1989-05-01,27.6,,,,,,,,,,,,,,
Mendota,1989-06-01,27.2,,,,,,,,,,,,,,
Mendota,1989-07-01,27.4,,,,,,,,,,,,,,
Mendota,1989-08-01,22.6,,,,,,,,,,,,,,
Mendota,1989-09-01,23.6,,,,,,,,,,,,,,
Mendota,1989-10-01,25.8,,,,,,,,,,,,,,
Mendota,1989-11-01,27.1,,,,,,,,,,,,,,
Mendota,1989-12-01,29.3,,,,,,,,,,,,,,
Mendota,1990-01-01,27.6,,,,,,,,,,,,,,
Mendota,1990-02-01,28.2,,,,,,,,,,,,,,
Mendota,1990-03-01,29.1,,,,,,,,,,,,,,
Mendota,1990-04-01,26.9,,,,,,,,,,,,,,
Mendota,1990-05-01,27.9,,,,,,,,,,,,,,
Mendota,1990-06-01,29.5,,,,,,,,,,,,,,
Mendota,1990-07-01,28.2,,,,,,,,,,,,,,
Mendota,1990-08-01,25.2,,,,,,,,,,,,,,
Mendota,1990-09-01,27.5,,,,,,,,,,,,,,
Mendota,1990-11-01,26.2,,,,,,,,,,,,,,
Mendota,1990-12-01,26.7,,,,,,,,,,,,,,
Mendota,1991-01-03,30.0,,,,,,,,,,,,,,
Mendota,1991-02-03,31.7,,,,,,,,,,,,,,
Mendota,1991-03-03,23.3,,,,,,,,,,,,,,
Mendota,1991-04-03,28.0,,,,,,,,,,,,,,
Mendota,1991-05-03,30.6,,,,,,,,,,,,,,
Mendota,1991-06-03,31.1,,,,,,,,,,,,,,
Mendota,1991-07-03,29.1,,,,,,,,,,,,,,
Mendota,1991-08-03,29.7,,,,,,,,,,,,,,
Mendota,1991-09-03,30.5,,,,,,,,,,,,,,
Mendota,1991-10-03,31.3,,,,,,,,,,,,,,
Mendota,1991-11-03,29.9,,,,,,,,,,,,,,
Mendota,1991-12-03,29.0,,,,,,,,,,,,,,
Mendota,1992-01-03,28.9,,,,,,,,,,,,,,
Mendota,1992-02-03,30.8,,,,,,,,,,,,,,
Mendota,1992-03-03,28.5,,,,,,,,,,,,,,
Mendota,1992-04-03,29.7,,,,,,,,,,,,,,
Mendota,1992-05-03,28.6,,,,,,,,,,,,,,
Mendota,1992-06-03,28.6,,,,,,,,,,,,,,
Mendota,1992-07-03,32.9,,,,,,,,,,,,,,
Mendota,1992-08-03,32.1,,,,,,,,,,,,,,
Mendota,1992-09-03,31.9,,,,,,,,,,,,,,
Mendota,1992-10-03,30.6,,,,,,,,,,,,,,
Mendota,1992-11-03,31.4,,,,,,,,,,,,,,
Mendota,1992-12-03,31.7,,,,,,,,,,,,,,
Mendota,1993-02-03,31.8,,,,,,,,,,,,,,
Mendota,1993-03-03,27.2,,,,,,,,,,,,,,
Mendota,1993-07-03,31.4,,,,,,,,,,,,,,
Mendota,1993-10-03,32.2,,,,,,,,,,,,,,
Mendota,1993-11-03,32.0,,,,,,,,,,,,,,
Mendota,1993-12-03,32.8,,,,,,,,,,,,,,
Mendota,1994-02-22,31.8,,,,,,,,,,,,,,
Mendota,1994-03-17,33.7,,,,,,,,,,,,,,
Mendota,1994-06-07,33.4,,,,,,,,,,,,,,
Mendota,1994-07-26,33.3,,,,,,,,,,,,,,
Mendota,1994-08-09,34.2,,,,,,,,,,,,,,
Mendota,1994-09-29,31.9,,,,,,,,,,,,,,
Mendota,1994-10-13,31.7,,,,,,,,,,,,,,
Mendota,1994-11-17,30.9,,,,,,,,,,,,,,
Mendota,1994-12-19,31.1,,,,,,,,,,,,,,
Mendota,1996-01-23,34.2,,,,,,,,,,,,,,
Mendota,1996-03-04,32.4,,,,,,,,,,,,,,
Mendota,1996-04-10,33.6,,,,,,,,,,,,,,
Mendota,1996-05-13,33.8,,,,,,,,,,,,,,
Mendota,1996-06-27,31.8,,,,,,,,,,,,,,
Mendota,1996-09-24,33.7,,,,,,,,,,,,,,
Mendota,1996-11-26,35.9,,,,,,,,,,,,,,
Mendota,1996-12-16,34.5,,,,,,,,,,,,,,
Mendota,1997-01-08,35.5,,,,,,,,,,,,,,
Mendota,1997-02-06,34.5,,,,,,,,,,,,,,
Mendota,1997-03-12,35.8,,,,,,,,,,,,,,
Mendota,1997-04-04,38.0,,,,,,,,,,,,,,
Mendota,1997-05-12,28.9,,,,,,,,,,,,,,
Mendota,1997-06-23,34.1,,,,,,,,,,,,,,
Mendota,1997-07-24,32.8,,,,,,,,,,,,,,
Mendota,1997-09-30,38.3,,,,,,,,,,,,,,
Mendota,1997-11-11,38.3,,,,,,,,,,,,,,
Mendota,1998-06-23,33.5,,,,,,,,,,,,,,
Mendota,1998-07-15,32.6,,,,,,,,,,,,,,
Mendota,1998-09-01,32.0,,,,,,,,,,,,,,
Mendota,1998-10-08,35.1,,,,,,,,,,,,,,
Mendota,1998-12-02,32.8,,,,,,,,,,,,,,
Mendota,1999-02-15,32.5,,,,,,,,,,,,,,
Mendota,1999-03-04,33.6,,,,,,,,,,,,,,
Mendota,1999-05-04,34.0,,,,,,,,,,,,,,
Mendota,1999-07-27,32.6,,,,,,,,,,,,,,
Mendota,1999-08-30,33.1,,,,,,,,,,,,,,
Mendota,1999-09-20,33.7,,,,,,,,,,,,,,
Mendota,1999-10-27,34.2,,,,,,,,,,,,,,
Mendota,1999-12-07,33.9,,,,,,,,,,,,,,
Mendota,2000-01-18,35.6,,,,,,,,,,,,,,
Mendota,2000-02-28,27.4,,,,,,,,,,,,,,
Mendota,2000-04-28,34.0,,,,,,,,,,,,,,
Mendota,2000-05-26,33.1,,,,,,,,,,,,,,
Mendota,2000-06-27,30.4,,,,,,,,,,,,,,
Mendota,2000-07-12,31.0,,,,,,,,,,,,,,
Mendota,2000-08-07,30.3,,,,,,,,,,,,,,
Mendota,2000-09-05,30.7,,,,,,,,,,,,,,
Mendota,2000-10-30,34.1,,,,,,,,,,,,,,
Mendota,2000-11-28,34.6,,,,,,,,,,,,,,
Mendota,2001-01-23,36.4,,,,,,,,,,,,,,
Mendota,2001-03-22,34.5,,,,,,,,,,,,,,
Mendota,2001-04-03,31.8,,,,,,,,,,,,,,
Mendota,2001-05-30,36.5,,,,,,,,,,,,,,
Mendota,2001-06-26,36.0,,,,,,,,,,,,,,
Mendota,2001-07-30,36.6,,,,,,,,,,,,,,
Mendota,2001-10-30,35.1,,,,,,,,,,,,,,
Mendota,2001-11-29,35.0,,,,,,,,,,,,,,
Mendota,2001-12-11,35.0,,,,,,,,,,,,,,
Mendota,2002-01-28,34.3,,,,,,,,,,,,,,
Mendota,2002-02-28,36.7,,,,,,,,,,,,,,
Mendota,2002-03-27,35.2,,,,,,,,,,,,,,
Mendota,2002-04-29,36.1,,,,,,,,,,,,,,
Mendota,2002-05-30,35.3,,,,,,,,,,,,,,
Mendota,2002-06-25,35.4,,,,,,,,,,,,,,
Mendota,2002-07-31,36.0,,,,,,,,,,,,,,
Mendota,2002-08-26,36.2,,,,,,,,,,,,,,
Mendota,2002-09-23,36.5,,,,,,,,,,,,,,
Mendota,2002-10-28,36.6,,,,,,,,,,,,,,
Mendota,2002-11-25,37.0,,,,,,,,,,,,,,
Mendota,2002-12-11,37.6,,,,,,,,,,,,,,
Mendota,2003-01-08,37.3,,,,,,,,,,,,,,
Mendota,2003-04-29,38.2,,,,,,,,,,,,,,
Mendota,2003-05-29,37.5,,,,,,,,,,,,,,
Mendota,2003-06-23,38.8,,,,,,,,,,,,,,
Mendota,2003-07-29,35.8,,,,,,,,,,,,,,
Mendota,2003-08-27,39.5,,,,,,,,,,,,,,
Mendota,2003-09-11,39.4,,,,,,,,,,,,,,
Mendota,2003-10-27,38.9,,,,,,,,,,,,,,
Mendota,2003-11-24,34.7,,,,,,,,,,,,,,
Mendota,2003-12-29,35.0,,,,,,,,,,,,,,
Mendota,2004-01-21,38.6,,,,,,,,,,,,,,
Mendota,2004-02-18,41.0,,,,,,,,,,,,,,
Mendota,2004-03-30,38.9,,,,,,,,,,,,,,
Mendota,2004-04-26,36.6,,,,,,,,,,,,,,
Mendota,2004-05-12,39.2,,,,,,,,,,,,,,
Mendota,2004-06-15,34.0,,,,,,,,,,,,,,
Mendota,2004-07-15,36.5,,,,,,,,,,,,,,
Mendota,2004-08-23,34.1,,,,,,,,,,,,,,
Mendota,2004-09-13,34.2,,,,,,,,,,,,,,
Mendota,2004-10-25,34.7,,,,,,,,,,,,,,
Mendota,2004-11-22,38.4,,,,,,,,,,,,,,
Mendota,2004-12-13,35.5,,,,,,,,,,,,,,
Mendota,2005-01-25,38.1,,,,,,,,,,,,,,
Mendota,2005-02-23,34.8,,,,,,,,,,,,,,
Mendota,2005-03-16,35.3,,,,,,,,,,,,,,
Mendota,2005-04-25,36.5,,,,,,,,,,,,,,
Mendota,2005-05-23,36.2,,,,,,,,,,,,,,
Mendota,2005-06-30,37.0,,,,,,,,,,,,,,
Mendota,2005-07-27,38.0,,,,,,,,,,,,,,
Mendota,2005-08-23,40.2,,,,,,,,,,,,,,
Mendota,2005-09-27,36.9,,,,,,,,,,,,,,
Mendota,2005-10-25,40.0,,,,,,,,,,,,,,
Mendota,2005-11-30,38.4,,,,,,,,,,,,,,
Mendota,2005-12-27,38.7,,,,,,,,,,,,,,
Mendota,2006-01-24,37.7,,,,,,,,,,,,,,
Mendota,2006-03-27,38.3,,,,,,,,,,,,,,
Mendota,2006-05-30,36.9,,,,,,,,,,,,,,
Mendota,2006-06-12,39.9,,,,,,,,,,,,,,
Mendota,2006-07-17,40.8,,,,,,,,,,,,,,
Mendota,2006-08-14,40.8,,,,,,,,,,,,,,
Mendota,2006-09-25,39.9,,,,,,,,,,,,,,
Mendota,2006-10-25,37.8,,,,,,,,,,,,,,
Mendota,2006-11-20,37.8,,,,,,,,,,,,,,
Mendota,2006-12-14,36.4,,,,,,,,,,,,,,
Mendota,2007-01-24,38.7,,,,,,,,,,,,,,
Mendota,2007-02-28,40.5,,,,,,,,,,,,,,
Mendota,2007-03-20,37.7,,,,,,,,,,,,,,
Mendota,2007-04-17,40.4,,,,,,,,,,,,,,
Mendota,2007-06-11,38.6,,,,,,,,,,,,,,
Mendota,2007-07-09,41.8,,,,,,,,,,,,,,
Mendota,2007-09-04,36.6,,,,,,,,,,,,,,
Mendota,2007-10-29,37.7,,,,,,,,,,,,,,
Mendota,2008-02-26,43.6,,,,,,,,,,,,,,
Mendota,2008-03-13,41.1,,,,,,,,,,,,,,
Mendota,2008-04-03,39.3,,,,,,,,,,,,,,
Mendota,2008-05-27,43.5,,,,,,,,,,,,,,
Mendota,2008-06-11,42.2,,,,,,,,,,,,,,
Mendota,2008-07-14,39.5,,,,,,,,,,,,,,
Mendota,2008-08-26,39.5,,,,,,,,,,,,,,
Mendota,2008-09-29,41.8,,,,,,,,,,,,,,
Mendota,2008-09-29,41.8,,,,,,,,,,,,,,
Mendota,2008-10-21,40.2,,,,,,,,,,,,,,
Mendota,2008-11-26,41.8,,,,,,,,,,,,,,
Mendota,2008-12-11,41.4,,,,,,,,,,,,,,
Mendota,2009-01-28,45.9,,,,,,,,,,,,,,
Mendota,2009-02-16,38.9,,,,,,,,,,,,,,
Mendota,2009-03-16,39.2,,,,,,,,,,,,,,
Mendota,2009-04-16,43.5,,,,,,,,,,,,,,
Mendota,2009-05-26,44.9,,,,,,,,,,,,,,
Mendota,2009-06-15,43.8,,,,,,,,,,,,,,
Mendota,2009-07-13,43.3,,,,,,,,,,,,,,
Mendota,2009-08-24,43.7,,,,,,,,,,,,,,
Mendota,2009-09-08,45.4,,,,,,,,,,,,,,
Mendota,2009-10-27,44.2,,,,,,,,,,,,,,
Mendota,2009-11-23,46.1,,,,,,,,,,,,,,
Mendota,2009-12-28,45.4,,,,,,,,,,,,,,
Mendota,2010-01-26,44.5,,,,,,,,,,,,,,
Mendota,2010-02-16,47.8,,,,,,,,,,,,,,
Mendota,2010-03-15,29.6,,,,,,,,,,,,,,
Mendota,2010-04-22,45.4,,,,,,,,,,,,,,
Mendota,2010-05-24,46.5,,,,,,,,,,,,,,
Mendota,2010-06-30,43.8,,,,,,,,,,,,,,
Mendota,2010-07-14,44.3,,,,,,,,,,,,,,
Mendota,2010-08-12,42.0,,,,,,,,,,,,,,
Mendota,2010-09-09,42.9,,,,,,,,,,,,,,
Mendota,2010-10-18,44.3,,,,,,,,,,,,,,
Mendota,2010-11-15,43.8,,,,,,,,,,,,,,
Mendota,2011-01-25,48.1,,,,,,,,,,,,,,
Mendota,2011-02-23,46.4,,,,,,,,,,,,,,
Mendota,2011-03-14,44.9,,,,,,,,,,,,,,
Mendota,2011-04-28,46.4,,,,,,,,,,,,,,
Mendota,2011-05-31,43.2,,,,,,,,,,,,,,
Mendota,2011-06-29,46.5,,,,,,,,,,,,,,
Mendota,2011-07-25,44.4,,,,,,,,,,,,,,
Mendota,2011-08-15,44.6,,,,,,,,,,,,,,
Mendota,2011-09-13,44.5,,,,,,,,,,,,,,
Mendota,2011-10-03,44.2,,,,,,,,,,,,,,
Mendota,2011-11-21,44.3,,,,,,,,,,,,,,
Mendota,2011-12-12,43.4,,,,,,,,,,,,,,
Mendota,2012-01-09,45.2,,,,,,,,,,,,,,
Mendota,2012-02-07,43.4,,,,,,,,,,,,,,
Mendota,2012-03-15,46.4,,,,,,,,,,,,,,
Mendota,2012-04-24,48.2,,,,,,,,,,,,,,
Mendota,2012-05-30,45.0,,,,,,,,,,,,,,
Mendota,2012-06-26,46.6,,,,,,,,,,,,,,
Mendota,2012-08-02,49.0,,,,,,,,,,,,,,
Mendota,2012-08-20,50.1,,,,,,,,,,,,,,
Mendota,2012-09-24,47.3,,,,,,,,,,,,,,
Mendota,2012-10-30,48.0,,,,,,,,,,,,,,
Mendota,2012-11-28,48.0,,,,,,,,,,,,,,
Mendota,2012-12-17,47.1,,,,,,,,,,,,,,
Mendota,2013-02-18,47.3,,,,,,,,,,,,,,
Mendota,2013-03-14,54.1,,,,,,,,,,,,,,
Mendota,2013-05-08,48.8,,,,,,,,,,,,,,
Mendota,2013-06-19,51.9,,,,,,,,,,,,,,
Mendota,2013-07-16,46.2,,,,,,,,,,,,,,
Mendota,2013-08-14,46.8,,,,,,,,,,,,,,
Mendota,2013-09-10,52.1,,,,,,,,,,,,,,
Mendota,2013-10-24,49.2,,,,,,,,,,,,,,
Mendota,2013-12-02,48.3,,,,,,,,,,,,,,
Mendota,2014-03-20,47.8,,,,,,,,,,,,,,
Mendota,2014-04-17,53.4,,,,,,,,,,,,,,
Mendota,2014-06-25,48.2,,,,,,,,,,,,,,
Mendota,2014-07-17,49.2,,,,,,,,,,,,,,
Mendota,2014-08-14,48.9,,,,,,,,,,,,,,
Mendota,2014-09-08,49.2,,,,,,,,,,,,,,
Mendota,2014-10-29,49.5,,,,,,,,,,,,,,
Mendota,2014-12-11,49.9,,,,,,,,,,,,,,
Mendota,2015-04-27,51.0,,,,,,,,,,,,,,
Mendota,2015-06-02,49.8,,,,,,,,,,,,,,
Mendota,2015-07-08,52.4,,,,,,,,,,,,,,
Mendota,2015-08-04,51.5,,,,,,,,,,,,,,
Mendota,2015-09-24,48.8,,,,,,,,,,,,,,
Mendota,2015-10-15,49.5,,,,,,,,,,,,,,
Mendota,2016-02-25,45.7,,,,,,,,,,,,,,
Mendota,2016-03-29,48.9,,,,,,,,,,,,,,
Mendota,2016-04-12,53.0,,,,,,,,,,,,,,
Mendota,2016-06-28,47.5,,,,,,,,,,,,,,
Mendota,2016-07-26,48.6,,,,,,,,,,,,,,
Mendota,2016-08-22,52.0,,,,,,,,,,,,,,
Mendota,2016-09-26,49.1,,,,,,,,,,,,,,
Mendota,2016-10-24,48.5,,,,,,,,,,,,,,
Mendota,2016-12-01,45.1,,,,,,,,,,,,,,
Mendota,2017-01-30,49.9,,,,,,,,,,,,,,
Mendota,2017-03-06,48.9,,,,,,,,,,,,,,
Mendota,2017-04-18,51.1,,,,,,,,,,,,,,
Mendota,2017-05-31,51.6,,,,,,,,,,,,,,
Mendota,2017-06-26,50.1,,,,,,,,,,,,,,
Mendota,2017-07-24,46.7,,,,,,,,,,,,,,
Mendota,2017-10-02,50.6,,,,,,,,,,,,,,
Mendota,2017-10-19,51.4,,,,,,,,,,,,,,
Mendota,2017-12-19,49.5,,,,,,,,,,,,,,
Mendota,2018-01-30,54.4,,,,,,,,,,,,,,
Mendota,2018-02-27,50.6,,,,,,,,,,,,,,
Mendota,2018-04-30,52.1,,,,,,,,,,,,,,
Mendota,2018-05-29,51.4,,,,,,,,,,,,,,
Mendota,2018-06-29,49.8,,,,,,,,,,,,,,
Mendota,2018-07-24,51.4,,,,,,,,,,,,,,
Mendota,2018-08-27,45.9,,,,,,,,,,,,,,
Mendota,2018-09-11,47.2,,,,,,,,,,,,,,
Mendota,2018-11-27,49.0,,,,,,,,,,,,,,
Mendota,2018-12-18,47.6,,,,,,,,,,,,,,
Mendota,2019-02-26,50.6,,,,,,,,,,,,,,
Mendota,2019-04-03,50.9,,,,,,,,,,,,,,
Mendota,2019-06-03,49.9,,,,,,,,,,,,,,
Mendota,2019-08-08,49.7,,,,,,,,,,,,,,
Mendota,2019-09-16,49.8,,,,,,,,,,,,,,
Mendota,2019-10-17,47.5,,,,,,,,,,,,,,
Mendota,2019-12-03,51.1,,,,,,,,,,,,,,
Mendota,2019-12-19,53.2,,,,,,,,,,,,,,
Mendota,2020-01-30,55.3,,,,,,,,,,,,,,
Mendota,2020-03-16,49.2,,,,,,,,,,,,,,
Mendota,2020-04-01,50.3,,,,,,,,,,,,,,
Mendota,2020-06-15,50.2,,,,,,,,,,,,,,
Mendota,2020-07-13,50.5,,,,,,,,,,,,,,
Mendota,2020-08-13,48.1,,,,,,,,,,,,,,
Mendota,2021-05-13,52.3,,,,,,,,,,,,,,
Mendota,2021-06-17,51.4,,,,,,,,,,,,,,
Mendota,2021-09-23,51.8,,,,,,,,,,,,,,
Mendota,2022-04-21,57.9,,,,,,,,,,,,,,
Mendota,2022-05-23,55.9,,,,,,,,,,,,,,
Mendota,2022-07-26,56.4,,,,,,,,,,,,,,
Mendota,2022-08-15,58.6,,,,,,,,,,,,,,
Mendota,2022-10-27,59.9,,,,,,,,,,,,,,
Mendota,2023-02-02,61.5,,,,,,,,,,,,,,
Mendota,2023-04-10,57.9,,,,,,,,,,,,,,
Mendota,2023-07-03,57.5,,,,,,,,,,,,,,
Mendota,2023-08-30,55.9,,,,,,,,,,,,,,
Mendota,2024-03-12,61.8,,,,,,,,,,,,,,
Mendota,2024-04-10,57.2,,,,,,,,,,,,,,
Mendota,2024-06-27,54.6,,,,,,,,,,,,,,
Mendota,2024-07-17,49.3,,,,,,,,,,,,,,
Mendota,2024-08-28,51.9,,,,,,,,,,,,,,
Mendota,2024-09-18,53.4,,,,,,,,,,,,,,
Mendota,2024-10-29,52.4,,,,,,,,,,,,,,
Wingra,2024-10-29,100.0,,,,,,,,,,,,,,
Monona,2024-10-29,70.4,,,,,,,,,,,,,,
Waubesa,2024-10-29,71.2,,,,,,,,,,,,,,
Kegonsa,2024-10-29,70.1,,,,,,,,,,,,,,