Date,Lake,Chloride.mgL
1970-11-01,Kegonsa,20
1972-05-01,Kegonsa,22
1972-10-01,Kegonsa,23
1973-04-01,Kegonsa,23
1973-10-01,Kegonsa,24
1974-04-01,Kegonsa,20
1974-06-01,Kegonsa,20
1974-09-01,Kegonsa,21
1974-10-01,Kegonsa,21
1974-12-01,Kegonsa,22
1975-01-01,Kegonsa,22.5
1975-02-01,Kegonsa,27.5
1975-03-01,Kegonsa,22.5
1975-04-01,Kegonsa,20.2
1975-05-01,Kegonsa,19.2
1975-06-01,Kegonsa,19
1975-07-01,Kegonsa,20
1975-08-01,Kegonsa,20.5
1975-09-01,Kegonsa,21.5
1975-10-01,Kegonsa,21.5
1975-11-01,Kegonsa,21.5
1975-12-01,Kegonsa,21.5
1976-01-01,Kegonsa,21.5
1976-02-01,Kegonsa,23.5
1976-03-01,Kegonsa,30
1976-04-01,Kegonsa,21
1976-05-01,Kegonsa,19
1976-06-01,Kegonsa,21.5
1976-07-01,Kegonsa,22
1976-08-01,Kegonsa,22
1976-09-01,Kegonsa,22
1976-10-01,Kegonsa,23
1976-11-01,Kegonsa,22
1976-12-01,Kegonsa,26
1977-01-01,Kegonsa,25
1977-02-01,Kegonsa,27
1977-03-01,Kegonsa,24
1977-04-01,Kegonsa,23
1977-05-01,Kegonsa,22
1977-06-01,Kegonsa,22
1977-07-01,Kegonsa,21
1977-08-01,Kegonsa,17
1977-09-01,Kegonsa,22
1977-10-01,Kegonsa,22
1977-11-01,Kegonsa,22
1977-12-01,Kegonsa,25
1978-01-01,Kegonsa,25
1978-02-01,Kegonsa,26
1978-03-01,Kegonsa,29
1978-04-01,Kegonsa,22
1978-05-01,Kegonsa,21
1978-06-01,Kegonsa,21
1978-07-01,Kegonsa,19
1978-08-01,Kegonsa,19
1978-09-01,Kegonsa,18
1978-10-01,Kegonsa,32
1978-11-01,Kegonsa,22
1978-12-01,Kegonsa,21
1979-01-01,Kegonsa,23
1979-02-01,Kegonsa,23
1979-03-01,Kegonsa,24
1979-04-01,Kegonsa,19
1979-05-01,Kegonsa,20
1979-06-01,Kegonsa,22
1979-07-01,Kegonsa,21
1979-08-01,Kegonsa,23
1979-09-01,Kegonsa,23
1979-10-01,Kegonsa,23
1979-11-01,Kegonsa,23
1979-12-01,Kegonsa,23
1980-01-01,Kegonsa,24
1980-02-01,Kegonsa,27
1980-03-01,Kegonsa,26
1980-04-01,Kegonsa,27
1980-05-01,Kegonsa,27
1980-06-01,Kegonsa,24
1980-07-01,Kegonsa,24
1980-08-01,Kegonsa,21
1980-09-01,Kegonsa,23
1980-10-01,Kegonsa,24
1980-12-01,Kegonsa,25
1981-01-01,Kegonsa,27
1981-02-01,Kegonsa,27
1981-03-01,Kegonsa,24
1981-04-01,Kegonsa,25
1981-05-01,Kegonsa,23
1981-06-01,Kegonsa,26
1981-07-01,Kegonsa,25
1981-08-01,Kegonsa,25
1981-11-01,Kegonsa,24
1981-12-01,Kegonsa,24
1982-01-01,Kegonsa,25
1982-02-01,Kegonsa,27
1982-03-01,Kegonsa,27
1982-04-01,Kegonsa,24
1982-05-01,Kegonsa,25
1982-06-01,Kegonsa,23
1982-07-01,Kegonsa,25
1982-08-01,Kegonsa,25
1982-10-01,Kegonsa,26
1982-11-01,Kegonsa,25
1982-12-01,Kegonsa,23
1983-01-01,Kegonsa,25
1983-02-01,Kegonsa,25
1983-03-01,Kegonsa,25
1983-04-01,Kegonsa,22
1983-05-01,Kegonsa,26
1983-06-01,Kegonsa,23
1983-07-01,Kegonsa,24
1983-08-01,Kegonsa,26
1983-09-01,Kegonsa,25
1983-10-01,Kegonsa,27
1983-11-01,Kegonsa,27
1983-12-01,Kegonsa,26
1984-01-01,Kegonsa,29
1984-02-01,Kegonsa,28.5
1984-03-01,Kegonsa,27
1984-04-01,Kegonsa,24
1984-05-01,Kegonsa,19.2
1984-06-01,Kegonsa,25.2
1984-07-01,Kegonsa,25
1984-08-01,Kegonsa,24.5
1984-09-01,Kegonsa,25
1984-10-01,Kegonsa,27
1984-11-01,Kegonsa,23
1984-12-01,Kegonsa,26
1985-01-01,Kegonsa,30
1985-02-01,Kegonsa,29
1985-03-01,Kegonsa,25
1985-04-01,Kegonsa,25
1985-05-01,Kegonsa,27
1985-06-01,Kegonsa,27
1985-07-01,Kegonsa,27
1985-08-01,Kegonsa,29
1985-09-01,Kegonsa,28
1985-10-01,Kegonsa,26
1985-11-01,Kegonsa,27
1985-12-01,Kegonsa,26
1986-01-01,Kegonsa,29
1986-02-01,Kegonsa,31
1986-03-01,Kegonsa,33
1986-04-01,Kegonsa,22
1986-05-01,Kegonsa,28
1986-06-01,Kegonsa,28.5
1986-07-01,Kegonsa,27.6
1986-08-01,Kegonsa,26.4
1986-09-01,Kegonsa,30
1986-10-01,Kegonsa,28.4
1986-11-01,Kegonsa,29.2
1986-12-01,Kegonsa,31.4
1987-01-01,Kegonsa,30.2
1987-02-01,Kegonsa,31
1987-03-01,Kegonsa,29.3
1987-04-01,Kegonsa,30.5
1987-05-01,Kegonsa,32.5
1987-06-01,Kegonsa,28.8
1987-07-01,Kegonsa,28.1
1987-08-01,Kegonsa,30
1987-09-01,Kegonsa,29.4
1987-10-01,Kegonsa,31
1987-11-01,Kegonsa,31
1987-12-01,Kegonsa,35.3
1988-01-01,Kegonsa,31
1988-02-01,Kegonsa,27.6
1988-03-01,Kegonsa,32.3
1988-04-01,Kegonsa,26.1
1988-05-01,Kegonsa,28
1988-06-01,Kegonsa,31.9
1988-07-01,Kegonsa,30.2
1988-08-01,Kegonsa,31.3
1988-09-01,Kegonsa,33.5
1988-10-01,Kegonsa,33
1988-11-01,Kegonsa,30
1988-12-01,Kegonsa,30.8
1989-01-01,Kegonsa,35.2
1989-02-01,Kegonsa,37.8
1989-03-01,Kegonsa,35.4
1989-04-01,Kegonsa,33.4
1989-05-01,Kegonsa,33.8
1989-06-01,Kegonsa,2.6
1989-07-01,Kegonsa,35
1989-08-01,Kegonsa,31.8
1989-09-01,Kegonsa,29.6
1989-10-01,Kegonsa,34.8
1989-11-01,Kegonsa,36.1
1989-12-01,Kegonsa,37.1
1990-01-01,Kegonsa,37.8
1990-02-01,Kegonsa,37.3
1990-03-01,Kegonsa,38.4
1990-04-01,Kegonsa,34
1990-05-01,Kegonsa,36
1990-06-01,Kegonsa,35.1
1990-07-01,Kegonsa,35.1
1990-08-01,Kegonsa,34.4
1990-09-01,Kegonsa,36.5
1990-11-01,Kegonsa,30.7
1990-12-01,Kegonsa,31.3
1991-01-01,Kegonsa,40.3
1991-02-01,Kegonsa,37.3
1991-04-01,Kegonsa,34.3
1991-05-01,Kegonsa,37.1
1991-06-01,Kegonsa,37.4
1991-07-01,Kegonsa,35.2
1991-08-01,Kegonsa,36.8
1991-09-01,Kegonsa,40.5
1991-10-01,Kegonsa,37.7
1991-11-01,Kegonsa,36.9
1991-12-01,Kegonsa,34.4
1992-01-01,Kegonsa,38.2
1992-02-01,Kegonsa,38
1992-03-01,Kegonsa,34.9
1992-04-01,Kegonsa,35.3
1992-05-01,Kegonsa,34.7
1992-06-01,Kegonsa,35.4
1992-07-01,Kegonsa,39.6
1992-08-01,Kegonsa,38.6
1992-09-01,Kegonsa,38.7
1992-10-01,Kegonsa,38.1
1992-11-01,Kegonsa,39.5
1992-12-01,Kegonsa,37.5
1993-02-01,Kegonsa,39.7
1993-03-01,Kegonsa,34.3
1993-07-01,Kegonsa,39.2
1993-10-01,Kegonsa,37.1
1993-11-01,Kegonsa,36.9
1993-12-01,Kegonsa,38.8
1994-02-01,Kegonsa,38.5
1994-03-01,Kegonsa,40.5
1994-06-01,Kegonsa,38.2
1994-07-01,Kegonsa,37.9
1994-08-01,Kegonsa,38
1994-09-01,Kegonsa,37.1
1994-10-01,Kegonsa,37
1994-11-01,Kegonsa,36.7
1994-12-01,Kegonsa,37.3
1995-01-01,Kegonsa,38.6
1995-03-01,Kegonsa,36.1
1995-04-01,Kegonsa,35.5
1995-05-01,Kegonsa,35.3
1995-06-01,Kegonsa,36.3
1995-07-01,Kegonsa,36.9
1995-08-01,Kegonsa,37.8
1995-09-01,Kegonsa,38.5
1995-10-01,Kegonsa,36.9
1996-01-01,Kegonsa,41.6
1996-02-06,Kegonsa,26.71
1996-03-01,Kegonsa,39.3
1996-04-01,Kegonsa,38.2
1996-05-01,Kegonsa,39
1996-05-01,Kegonsa,37.55
1996-06-01,Kegonsa,34.4
1996-09-01,Kegonsa,38.5
1996-11-01,Kegonsa,36.71
1996-12-01,Kegonsa,40.7
1997-01-01,Kegonsa,43.3
1997-02-01,Kegonsa,42.5
1997-02-20,Kegonsa,42.15
1997-03-01,Kegonsa,38.7
1997-04-01,Kegonsa,43.7
1997-05-01,Kegonsa,34.7
1997-05-05,Kegonsa,41.96
1997-06-01,Kegonsa,41.2
1997-07-01,Kegonsa,37.3
1997-08-04,Kegonsa,42.66
1997-09-01,Kegonsa,48.8
1997-11-25,Kegonsa,35.88
1998-01-01,Kegonsa,49
1998-02-01,Kegonsa,46.6
1998-04-01,Kegonsa,41.7
1998-04-21,Kegonsa,42.98
1998-06-01,Kegonsa,42.1
1998-07-01,Kegonsa,42.7
1998-08-06,Kegonsa,42.75
1998-09-01,Kegonsa,41.2
1998-10-01,Kegonsa,40.6
1998-12-01,Kegonsa,41.2
1999-02-01,Kegonsa,43.9
1999-02-04,Kegonsa,45.43
1999-03-01,Kegonsa,41.5
1999-04-14,Kegonsa,43.59
1999-05-01,Kegonsa,38.8
1999-07-01,Kegonsa,36.9
1999-07-08,Kegonsa,41.53
1999-08-01,Kegonsa,38.5
1999-09-01,Kegonsa,39.6
1999-10-01,Kegonsa,39.7
1999-10-27,Kegonsa,42.25
1999-12-01,Kegonsa,40.9
2000-01-01,Kegonsa,43.1
2000-01-31,Kegonsa,45.2
2000-02-01,Kegonsa,40.2
2000-04-01,Kegonsa,38.9
2000-04-11,Kegonsa,41.41
2000-05-01,Kegonsa,39.1
2000-06-01,Kegonsa,36.3
2000-07-01,Kegonsa,36.3
2000-07-05,Kegonsa,37.33
2000-08-01,Kegonsa,36.3
2000-09-01,Kegonsa,37.1
2000-10-01,Kegonsa,40.8
2000-10-26,Kegonsa,39.47
2000-11-01,Kegonsa,40.9
2001-01-16,Kegonsa,38.78
2001-02-01,Kegonsa,45.6
2001-03-01,Kegonsa,42.4
2001-04-01,Kegonsa,38.9
2001-04-25,Kegonsa,36.79
2001-05-01,Kegonsa,41.1
2001-06-01,Kegonsa,41.3
2001-07-01,Kegonsa,43.4
2001-07-31,Kegonsa,39.49
2001-10-01,Kegonsa,42.7
2001-10-23,Kegonsa,39.23
2001-11-01,Kegonsa,43.1
2001-12-01,Kegonsa,42.9
2002-01-02,Kegonsa,45.2
2002-02-02,Kegonsa,43.5
2002-03-02,Kegonsa,42.7
2002-04-02,Kegonsa,41.9
2002-04-23,Kegonsa,36.63
2002-05-02,Kegonsa,42.8
2002-06-02,Kegonsa,43.1
2002-07-02,Kegonsa,44.7
2002-07-19,Kegonsa,39.67
2002-08-02,Kegonsa,45.1
2002-09-02,Kegonsa,45.5
2002-10-02,Kegonsa,42.3
2002-10-24,Kegonsa,44.99
2002-11-02,Kegonsa,46.5
2002-12-02,Kegonsa,45.1
2003-01-03,Kegonsa,44.1
2003-02-03,Kegonsa,48.1
2003-02-11,Kegonsa,51.02
2003-03-03,Kegonsa,39.2
2003-04-03,Kegonsa,46
2003-04-17,Kegonsa,44.49
2003-05-03,Kegonsa,45.3
2003-06-03,Kegonsa,47
2003-07-03,Kegonsa,42.3
2003-08-03,Kegonsa,43.3
2003-08-07,Kegonsa,44.04
2003-09-03,Kegonsa,43.5
2003-10-03,Kegonsa,43.8
2003-11-03,Kegonsa,43.5
2003-12-03,Kegonsa,44.9
2004-01-04,Kegonsa,46.4
2004-02-04,Kegonsa,47.6
2004-02-12,Kegonsa,51.02
2004-03-04,Kegonsa,41.8
2004-04-04,Kegonsa,43.2
2004-04-15,Kegonsa,44.74
2004-05-04,Kegonsa,43.1
2004-06-04,Kegonsa,39.7
2004-07-04,Kegonsa,43.3
2004-08-04,Kegonsa,40.8
2004-08-04,Kegonsa,44.49
2004-09-04,Kegonsa,40.8
2004-10-04,Kegonsa,41.8
2004-11-04,Kegonsa,45.5
2004-11-10,Kegonsa,4.21
2004-12-04,Kegonsa,42.4
2005-01-05,Kegonsa,46.7
2005-02-05,Kegonsa,46.5
2005-03-02,Kegonsa,44.38
2005-03-05,Kegonsa,45.7
2005-04-05,Kegonsa,41.2
2005-05-05,Kegonsa,41.9
2005-06-05,Kegonsa,43.3
2005-07-05,Kegonsa,45.6
2005-08-04,Kegonsa,46.99
2005-08-05,Kegonsa,44.6
2005-09-05,Kegonsa,45.4
2005-10-05,Kegonsa,48.6
2005-10-26,Kegonsa,18.55
2005-11-05,Kegonsa,48.3
2005-12-05,Kegonsa,50.6
2006-01-06,Kegonsa,49.1
2006-02-06,Kegonsa,49.1
2006-03-06,Kegonsa,46
2006-05-06,Kegonsa,46.1
2006-06-06,Kegonsa,47.5
2006-07-06,Kegonsa,47.9
2006-08-06,Kegonsa,47.7
2006-09-06,Kegonsa,45.9
2006-10-06,Kegonsa,45.5
2006-11-06,Kegonsa,46.4
2006-11-08,Kegonsa,50.3
2006-12-06,Kegonsa,46.3
2007-01-07,Kegonsa,47.3
2007-02-07,Kegonsa,50.4
2007-03-07,Kegonsa,48.7
2007-04-07,Kegonsa,44.7
2007-06-07,Kegonsa,47.7
2007-07-07,Kegonsa,51.5
2007-09-07,Kegonsa,48
2007-10-07,Kegonsa,46.4
2007-11-07,Kegonsa,47
2008-01-08,Kegonsa,53.9
2008-02-08,Kegonsa,53.1
2008-03-08,Kegonsa,53.5
2008-04-08,Kegonsa,52.4
2008-04-17,Kegonsa,48.61
2008-05-08,Kegonsa,55.4
2008-06-08,Kegonsa,54.3
2008-07-08,Kegonsa,47.2
2008-08-06,Kegonsa,50.64
2008-08-08,Kegonsa,51.6
2008-09-08,Kegonsa,53.2
2008-10-08,Kegonsa,51.7
2008-11-03,Kegonsa,48.64
2008-11-08,Kegonsa,53
2008-12-08,Kegonsa,54.2
2009-01-09,Kegonsa,55.2
2009-02-09,Kegonsa,53.2
2009-02-16,Kegonsa,43.41
2009-03-09,Kegonsa,46.4
2009-04-09,Kegonsa,51.3
2009-04-24,Kegonsa,52.41
2009-05-09,Kegonsa,56.2
2009-06-09,Kegonsa,50.3
2009-07-09,Kegonsa,55.7
2009-08-03,Kegonsa,28.16
2009-08-09,Kegonsa,56.8
2009-09-09,Kegonsa,53.9
2009-10-09,Kegonsa,50.3
2009-11-04,Kegonsa,56.84
2009-11-09,Kegonsa,50.9
2009-12-09,Kegonsa,57.2
2010-01-10,Kegonsa,53.4
2010-02-10,Kegonsa,57.4
2010-02-11,Kegonsa,63.34
2010-03-10,Kegonsa,56.7
2010-04-10,Kegonsa,52.3
2010-04-15,Kegonsa,24.49
2010-05-10,Kegonsa,54.5
2010-06-10,Kegonsa,53.7
2010-07-10,Kegonsa,55.3
2010-08-05,Kegonsa,53.54
2010-08-10,Kegonsa,53.8
2010-09-10,Kegonsa,54.4
2010-10-10,Kegonsa,55
2010-11-02,Kegonsa,54.74
2010-11-10,Kegonsa,54.5
2010-12-10,Kegonsa,56
2011-01-11,Kegonsa,57.3
2011-02-11,Kegonsa,56
2011-03-03,Kegonsa,59.33
2011-03-11,Kegonsa,54.8
2011-04-11,Kegonsa,52.8
2011-05-11,Kegonsa,52.5
2011-05-20,Kegonsa,54.59
2011-06-11,Kegonsa,50.5
2011-08-10,Kegonsa,58.19
2011-08-11,Kegonsa,56.6
2011-09-11,Kegonsa,57.4
2011-10-11,Kegonsa,59.3
2011-11-07,Kegonsa,61.06
2011-11-11,Kegonsa,58.3
2011-12-11,Kegonsa,57.5
2012-01-12,Kegonsa,59.9
2012-02-12,Kegonsa,61.2
2012-04-12,Kegonsa,59.6
2012-05-12,Kegonsa,58
2012-06-12,Kegonsa,59.2
2012-08-08,Kegonsa,64.15
2012-08-12,Kegonsa,63.4
2012-10-12,Kegonsa,62.8
2012-11-07,Kegonsa,64.79
2012-11-12,Kegonsa,62.4
2012-12-12,Kegonsa,64.2
2013-02-13,Kegonsa,66.1
2013-03-13,Kegonsa,71.7
2013-05-13,Kegonsa,62
2013-06-13,Kegonsa,65.4
2013-07-13,Kegonsa,60.2
2013-08-08,Kegonsa,63.72
2013-08-13,Kegonsa,61.9
2013-09-13,Kegonsa,63.2
2013-10-13,Kegonsa,64.5
2013-11-08,Kegonsa,65.11
2014-02-14,Kegonsa,72.6
2014-03-14,Kegonsa,71.2
2014-04-14,Kegonsa,62.1
2014-05-02,Kegonsa,63.41
2014-06-14,Kegonsa,63.1
2014-07-14,Kegonsa,64.9
2014-08-06,Kegonsa,65.94
2014-08-14,Kegonsa,64.5
2014-09-14,Kegonsa,65.1
2014-10-14,Kegonsa,65.5
2014-11-07,Kegonsa,66.58
2014-12-13,Kegonsa,65.9
2014-12-14,Kegonsa,68.2
2015-01-15,Kegonsa,70.2
2015-02-09,Kegonsa,75.93
2015-02-15,Kegonsa,70.8
2015-04-15,Kegonsa,62
2015-04-17,Kegonsa,63.55
2015-06-15,Kegonsa,62.2
2015-07-15,Kegonsa,62
2015-08-05,Kegonsa,65.14
2015-08-15,Kegonsa,64.9
2015-09-15,Kegonsa,64.2
2015-10-15,Kegonsa,65.4
2015-11-03,Kegonsa,69.3
2016-02-16,Kegonsa,66.7
2016-02-17,Kegonsa,70.26
2016-03-16,Kegonsa,59.8
2016-04-14,Kegonsa,64.13
2016-04-16,Kegonsa,61.4
2016-06-16,Kegonsa,62.1
2016-07-16,Kegonsa,60.8
2016-08-03,Kegonsa,66.55
2016-08-16,Kegonsa,65.8
2016-09-16,Kegonsa,61.3
2016-10-16,Kegonsa,63.8
2016-11-15,Kegonsa,64.64
2016-12-16,Kegonsa,60.4
2017-01-17,Kegonsa,66.6
2017-03-17,Kegonsa,62.3
2017-04-17,Kegonsa,61.2
2017-04-25,Kegonsa,67.38
2017-05-17,Kegonsa,64
2017-06-17,Kegonsa,60.1
2017-07-17,Kegonsa,60.8
2017-08-09,Kegonsa,64.54
2017-08-17,Kegonsa,60.4
2017-10-17,Kegonsa,65.6
2017-11-06,Kegonsa,66.88
2017-12-17,Kegonsa,64.8
2018-01-18,Kegonsa,67.9
2018-02-18,Kegonsa,62.6
2018-04-18,Kegonsa,56.5
2018-04-26,Kegonsa,65.73
2018-05-18,Kegonsa,63.2
2018-06-18,Kegonsa,56
2018-07-18,Kegonsa,57.1
2018-08-09,Kegonsa,63.09
2018-08-18,Kegonsa,56.9
2018-09-18,Kegonsa,53.7
2018-11-01,Kegonsa,57.32
2018-11-18,Kegonsa,55.7
2018-12-18,Kegonsa,57.9
2019-02-19,Kegonsa,62.9
2019-04-19,Kegonsa,63.5
2019-06-19,Kegonsa,61.9
2019-08-19,Kegonsa,64.1
2019-09-19,Kegonsa,65.5
2019-10-19,Kegonsa,60
2019-12-19,Kegonsa,62.6
2020-03-06,Kegonsa,67.04
2022-05-18,Kegonsa,73.4
2022-08-12,Kegonsa,69.07
2022-11-07,Kegonsa,67.28
1940-01-31,Mendota,6
1940-03-11,Mendota,3
1940-05-28,Mendota,1.28
1940-06-25,Mendota,2.93
1940-07-30,Mendota,3.17
1940-08-27,Mendota,2.23
1940-09-11,Mendota,0.81
1940-10-30,Mendota,2.88
1941-03-07,Mendota,1.8
1941-05-19,Mendota,1.35
1941-06-17,Mendota,11.9
1941-07-08,Mendota,5.73
1941-07-29,Mendota,1.14
1941-08-20,Mendota,3.18
1941-09-10,Mendota,1.04
1941-10-02,Mendota,3.18
1942-02-02,Mendota,3.75
1942-04-28,Mendota,1.59
1942-06-17,Mendota,2.61
1942-07-17,Mendota,2.12
1942-08-10,Mendota,1.25
1942-09-15,Mendota,1.63
1942-10-01,Mendota,2.5
1942-11-12,Mendota,2.87
1942-12-15,Mendota,5
1943-01-14,Mendota,2.25
1943-02-17,Mendota,2.5
1943-04-14,Mendota,2.87
1943-05-25,Mendota,3.13
1943-06-15,Mendota,1.62
1943-07-19,Mendota,3.75
1943-08-16,Mendota,1.5
1943-09-27,Mendota,2.5
1943-10-11,Mendota,2.5
1943-11-01,Mendota,1.63
1943-12-15,Mendota,2.75
1944-01-28,Mendota,2.5
1944-02-23,Mendota,3.12
1944-04-25,Mendota,3.5
1944-06-26,Mendota,1.13
1944-07-28,Mendota,4
1944-08-10,Mendota,1.375
1944-09-12,Mendota,2.5
1944-10-24,Mendota,2.5
1944-11-28,Mendota,1.88
1945-01-22,Mendota,3.15
1945-04-23,Mendota,3.75
1945-05-28,Mendota,2.5
1945-06-19,Mendota,3.76
1945-07-19,Mendota,4.2
1945-08-22,Mendota,2.75
1945-09-19,Mendota,4.38
1945-10-22,Mendota,2.88
1945-11-26,Mendota,3.5
1945-12-12,Mendota,1.88
1946-01-14,Mendota,5.425
1946-03-13,Mendota,2.375
1946-04-24,Mendota,2.25
1946-05-27,Mendota,3
1946-06-25,Mendota,4.25
1946-07-16,Mendota,3.75
1946-08-22,Mendota,2.5
1946-09-10,Mendota,3.125
1946-10-23,Mendota,5
1946-11-26,Mendota,1.875
1946-12-11,Mendota,1.875
1947-01-20,Mendota,2.75
1947-03-28,Mendota,4.125
1947-05-27,Mendota,2.88
1947-06-26,Mendota,2.125
1947-07-30,Mendota,3.79
1947-08-21,Mendota,3.03
1947-09-11,Mendota,3.79
1947-10-23,Mendota,3.033
1947-11-25,Mendota,1.52
1948-01-30,Mendota,4.55
1948-02-20,Mendota,4.85
1948-03-30,Mendota,4.55
1948-04-22,Mendota,2.27
1948-05-26,Mendota,4.54
1948-06-29,Mendota,2.27
1948-07-28,Mendota,4.55
1948-08-13,Mendota,4.55
1948-09-28,Mendota,3.79
1948-10-27,Mendota,1.67
1948-11-24,Mendota,3.03
1948-12-23,Mendota,4.55
1949-02-03,Mendota,6.06
1949-03-29,Mendota,0.759
1949-04-27,Mendota,3.8
1949-05-18,Mendota,1.5
1949-06-28,Mendota,6.06
1949-07-26,Mendota,1.21
1949-08-30,Mendota,6.06
1949-10-27,Mendota,9.1
1949-12-20,Mendota,8.35
1957-07-01,Mendota,6
1958-07-01,Mendota,6
1962-07-01,Mendota,6
1963-07-01,Mendota,6
1964-07-01,Mendota,7
1965-07-01,Mendota,8
1966-07-01,Mendota,8
1967-07-01,Mendota,9
1968-07-01,Mendota,9
1969-07-01,Mendota,10
1970-07-01,Mendota,11
1971-10-01,Mendota,11
1971-11-01,Mendota,12
1972-02-01,Mendota,14
1972-05-01,Mendota,13.5
1972-07-01,Mendota,11
1972-10-01,Mendota,14
1973-03-01,Mendota,13.5
1973-04-01,Mendota,14
1973-05-01,Mendota,14.5
1973-10-01,Mendota,14.5
1974-02-01,Mendota,18.5
1974-03-01,Mendota,10.5
1974-04-01,Mendota,14.2
1974-05-01,Mendota,13.5
1974-06-01,Mendota,15
1974-07-01,Mendota,15.5
1974-09-01,Mendota,15
1974-10-01,Mendota,15
1974-12-01,Mendota,15.8
1975-01-01,Mendota,16
1975-02-01,Mendota,15.8
1975-03-01,Mendota,14.5
1975-04-01,Mendota,9.5
1975-05-01,Mendota,16
1975-06-01,Mendota,15.5
1975-07-01,Mendota,15
1975-08-01,Mendota,19.2
1975-09-01,Mendota,15.5
1975-10-01,Mendota,15
1975-11-01,Mendota,15.8
1975-12-01,Mendota,15.8
1976-01-01,Mendota,15.2
1976-02-01,Mendota,17
1976-03-01,Mendota,14
1976-04-01,Mendota,15.2
1976-05-01,Mendota,14.5
1976-06-01,Mendota,15.5
1976-07-01,Mendota,16
1976-08-01,Mendota,15.5
1976-09-01,Mendota,16
1976-10-01,Mendota,16
1976-11-01,Mendota,15
1976-12-01,Mendota,19
1977-01-01,Mendota,18
1977-02-01,Mendota,19
1977-03-01,Mendota,16
1977-04-01,Mendota,16
1977-05-01,Mendota,16
1977-06-01,Mendota,16
1977-07-01,Mendota,15
1977-08-01,Mendota,13.5
1977-09-01,Mendota,16
1977-10-01,Mendota,16
1977-11-01,Mendota,16
1977-12-01,Mendota,18
1978-01-01,Mendota,20
1978-02-01,Mendota,18
1978-03-01,Mendota,20
1978-04-01,Mendota,12
1978-05-01,Mendota,18
1978-06-01,Mendota,17
1978-07-01,Mendota,18
1978-08-01,Mendota,15
1978-09-01,Mendota,23
1978-10-01,Mendota,25
1978-11-01,Mendota,18
1978-12-01,Mendota,16.5
1979-01-01,Mendota,16
1979-02-01,Mendota,17.8
1979-03-01,Mendota,17.5
1979-04-01,Mendota,13.5
1979-05-01,Mendota,16.8
1979-06-01,Mendota,17.4
1979-07-01,Mendota,15.9
1979-08-01,Mendota,16.7
1979-09-01,Mendota,16.8
1979-10-01,Mendota,16.7
1979-11-01,Mendota,16.9
1979-12-01,Mendota,16.8
1980-01-01,Mendota,17.6
