Date,Lake,Chloride.mgL
1980-02-01,Mendota,17.9
1980-03-01,Mendota,17.9
1980-04-01,Mendota,22
1980-05-01,Mendota,19
1980-06-01,Mendota,18
1980-07-01,Mendota,19
1980-08-01,Mendota,17
1980-09-01,Mendota,17
1980-10-01,Mendota,18
1980-11-01,Mendota,18.7
1980-12-01,Mendota,18.7
1981-01-01,Mendota,19.8
1981-02-01,Mendota,19.7
1981-03-01,Mendota,17.1
1981-04-01,Mendota,19.1
1981-05-01,Mendota,18.2
1981-06-01,Mendota,19
1981-07-01,Mendota,19
1981-08-01,Mendota,18.5
1981-11-01,Mendota,17.5
1981-12-01,Mendota,19
1982-01-01,Mendota,20
1982-02-01,Mendota,20.5
1982-03-01,Mendota,20.5
1982-04-01,Mendota,26
1982-05-01,Mendota,20.5
1982-06-01,Mendota,19.5
1982-07-01,Mendota,19.5
1982-08-01,Mendota,19.5
1982-10-01,Mendota,19.8
1982-11-01,Mendota,19
1982-12-01,Mendota,18
1983-01-01,Mendota,14
1983-02-01,Mendota,20.5
1983-03-01,Mendota,18
1983-04-01,Mendota,19.5
1983-05-01,Mendota,20.5
1983-06-01,Mendota,19
1983-07-01,Mendota,18
1983-08-01,Mendota,20
1983-09-01,Mendota,20
1983-10-01,Mendota,21.2
1983-11-01,Mendota,20.5
1983-12-01,Mendota,20
1984-01-01,Mendota,21
1984-02-01,Mendota,22
1984-03-01,Mendota,18
1984-04-01,Mendota,17.5
1984-05-01,Mendota,20.8
1984-06-01,Mendota,20
1984-07-01,Mendota,19
1984-08-01,Mendota,19
1984-09-01,Mendota,20
1984-10-01,Mendota,20
1984-11-01,Mendota,19
1984-12-01,Mendota,20
1985-01-01,Mendota,19.5
1985-02-01,Mendota,21
1985-03-01,Mendota,20
1985-04-01,Mendota,20
1985-05-01,Mendota,20
1985-06-01,Mendota,21.5
1985-07-01,Mendota,21
1985-08-01,Mendota,21
1985-09-01,Mendota,22
1985-10-01,Mendota,20
1985-11-01,Mendota,21
1985-12-01,Mendota,20
1986-01-01,Mendota,24
1986-02-01,Mendota,24
1986-03-01,Mendota,23
1986-04-01,Mendota,22
1986-05-01,Mendota,23
1986-06-01,Mendota,23.5
1986-07-01,Mendota,22
1986-08-01,Mendota,21
1986-09-01,Mendota,21
1986-10-01,Mendota,23.4
1986-11-01,Mendota,22.2
1986-12-01,Mendota,19
1987-01-01,Mendota,21.6
1987-02-01,Mendota,24.5
1987-03-01,Mendota,22.9
1987-04-01,Mendota,23.7
1987-05-01,Mendota,24.9
1987-06-01,Mendota,25.2
1987-07-01,Mendota,22
1987-08-01,Mendota,23
1987-09-01,Mendota,23.2
1987-10-01,Mendota,24
1987-11-01,Mendota,28
1987-12-01,Mendota,25.1
1988-01-01,Mendota,25.2
1988-02-01,Mendota,28.6
1988-03-01,Mendota,26.7
1988-04-01,Mendota,24.5
1988-05-01,Mendota,24.3
1988-06-01,Mendota,26.5
1988-07-01,Mendota,25.3
1988-08-01,Mendota,25.9
1988-09-01,Mendota,27.5
1988-10-01,Mendota,26.2
1988-11-01,Mendota,23.8
1988-12-01,Mendota,23.6
1989-01-01,Mendota,26.4
1989-02-01,Mendota,26.4
1989-03-01,Mendota,30.2
1989-04-01,Mendota,24.6
1989-05-01,Mendota,27.6
1989-06-01,Mendota,27.2
1989-07-01,Mendota,27.4
1989-08-01,Mendota,22.6
1989-09-01,Mendota,23.6
1989-10-01,Mendota,25.8
1989-11-01,Mendota,27.1
1989-12-01,Mendota,29.3
1990-01-01,Mendota,27.6
1990-02-01,Mendota,28.2
1990-03-01,Mendota,29.1
1990-04-01,Mendota,26.9
1990-05-01,Mendota,27.9
1990-06-01,Mendota,29.5
1990-07-01,Mendota,28.2
1990-08-01,Mendota,25.2
1990-09-01,Mendota,27.5
1990-11-01,Mendota,26.2
1990-12-01,Mendota,26.7
1991-01-01,Mendota,30
1991-02-01,Mendota,31.7
1991-03-01,Mendota,23.3
1991-04-01,Mendota,28
1991-05-01,Mendota,30.6
1991-06-01,Mendota,31.1
1991-07-01,Mendota,29.1
1991-08-01,Mendota,29.7
1991-09-01,Mendota,30.5
1991-10-01,Mendota,31.3
1991-11-01,Mendota,29.9
1991-12-01,Mendota,29
1992-01-01,Mendota,28.9
1992-02-01,Mendota,30.8
1992-03-01,Mendota,28.5
1992-04-01,Mendota,29.7
1992-05-01,Mendota,28.6
1992-06-01,Mendota,28.6
1992-07-01,Mendota,32.9
1992-08-01,Mendota,32.1
1992-09-01,Mendota,31.9
1992-10-01,Mendota,30.6
1992-11-01,Mendota,31.4
1992-12-01,Mendota,31.7
1993-02-01,Mendota,31.8
1993-03-01,Mendota,27.2
1993-07-01,Mendota,31.4
1993-10-01,Mendota,32.2
1993-11-01,Mendota,32
1993-12-01,Mendota,32.8
1994-02-01,Mendota,31.8
1994-03-01,Mendota,33.7
1994-06-01,Mendota,33.4
1994-07-01,Mendota,33.3
1994-08-01,Mendota,34.2
1994-09-01,Mendota,31.9
1994-10-01,Mendota,31.7
1994-11-01,Mendota,30.9
1994-12-01,Mendota,31.1
1995-01-01,Mendota,31.4
1995-03-01,Mendota,30.2
1995-04-01,Mendota,31
1995-05-01,Mendota,31.2
1995-06-01,Mendota,31.4
1995-07-01,Mendota,32.2
1995-08-01,Mendota,32.3
1995-09-01,Mendota,32.3
1995-10-01,Mendota,31.4
1996-01-01,Mendota,34.2
1996-03-01,Mendota,32.4
1996-04-01,Mendota,33.6
1996-05-01,Mendota,33.8
1996-05-01,Mendota,32.62
1996-06-01,Mendota,31.8
1996-08-05,Mendota,32.76
1996-09-01,Mendota,33.7
1996-11-01,Mendota,35.9
1996-11-08,Mendota,34.24
1996-12-01,Mendota,34.5
1997-01-01,Mendota,35.5
1997-02-01,Mendota,34.5
1997-03-01,Mendota,35.8
1997-04-01,Mendota,38
1997-05-01,Mendota,28.9
1997-05-02,Mendota,36.71
1997-06-01,Mendota,34.1
1997-07-01,Mendota,32.8
1997-08-06,Mendota,34.38
1997-09-01,Mendota,38.3
1997-11-01,Mendota,38.3
1997-11-30,Mendota,36.29
1998-04-24,Mendota,34.93
1998-06-01,Mendota,33.5
1998-07-01,Mendota,32.6
1998-08-02,Mendota,34.86
1998-09-01,Mendota,32
1998-10-01,Mendota,35.1
1998-10-27,Mendota,35.55
1998-12-01,Mendota,32.8
1999-02-01,Mendota,32
1999-03-01,Mendota,33.6
1999-04-12,Mendota,37.29
1999-05-01,Mendota,34
1999-07-01,Mendota,32.6
1999-07-06,Mendota,34.85
1999-08-01,Mendota,33.1
1999-09-01,Mendota,33.7
1999-10-01,Mendota,34.2
1999-10-26,Mendota,35.85
1999-12-01,Mendota,33.9
2000-01-01,Mendota,35.6
2000-02-01,Mendota,27.4
2000-04-01,Mendota,34
2000-04-10,Mendota,36.11
2000-05-01,Mendota,33.1
2000-06-01,Mendota,30.4
2000-07-01,Mendota,31
2000-07-03,Mendota,32.08
2000-08-01,Mendota,30.3
2000-09-01,Mendota,30.7
2000-10-01,Mendota,34.1
2000-10-24,Mendota,33.21
2000-11-01,Mendota,34.6
2001-01-01,Mendota,36.4
2001-01-17,Mendota,33.47
2001-03-01,Mendota,34.5
2001-04-01,Mendota,31.8
2001-04-23,Mendota,33.42
2001-05-01,Mendota,36.5
2001-06-01,Mendota,36
2001-07-01,Mendota,36.6
2001-07-30,Mendota,33.72
2001-10-01,Mendota,35.1
2001-10-22,Mendota,32.09
2001-11-01,Mendota,35
2001-12-01,Mendota,35
2002-01-02,Mendota,34.3
2002-02-02,Mendota,36.7
2002-03-02,Mendota,35.2
2002-04-02,Mendota,36.1
2002-04-24,Mendota,31.34
2002-05-02,Mendota,35.3
2002-06-02,Mendota,35.4
2002-07-02,Mendota,36
2002-07-15,Mendota,31.52
2002-08-02,Mendota,36.2
2002-09-02,Mendota,36.5
2002-10-02,Mendota,36.6
2002-10-21,Mendota,36.09
2002-11-02,Mendota,37
2002-12-02,Mendota,37.6
2003-01-03,Mendota,37.3
2003-01-21,Mendota,37.34
2003-04-03,Mendota,38.2
2003-04-14,Mendota,36.96
2003-05-03,Mendota,37.5
2003-06-03,Mendota,38.8
2003-07-03,Mendota,35.8
2003-08-03,Mendota,39.5
2003-08-04,Mendota,37.47
2003-09-03,Mendota,39.4
2003-10-03,Mendota,38.9
2003-10-27,Mendota,37.65
2003-11-03,Mendota,34.7
2003-12-03,Mendota,35
2004-01-04,Mendota,38.6
2004-02-03,Mendota,39.4
2004-02-04,Mendota,41
2004-03-04,Mendota,38.9
2004-04-04,Mendota,36.6
2004-04-12,Mendota,37.95
2004-05-04,Mendota,39.2
2004-06-04,Mendota,34
2004-07-04,Mendota,36.5
2004-08-03,Mendota,38.47
2004-08-04,Mendota,34.1
2004-09-04,Mendota,34.2
2004-10-04,Mendota,34.7
2004-11-03,Mendota,36.78
2004-11-04,Mendota,38.4
2004-12-04,Mendota,35.5
2005-01-05,Mendota,38.1
2005-01-31,Mendota,38.55
2005-02-05,Mendota,34.8
2005-03-05,Mendota,35.3
2005-04-05,Mendota,36.5
2005-04-15,Mendota,41.8
2005-05-05,Mendota,36.2
2005-06-05,Mendota,37
2005-07-05,Mendota,38
2005-08-01,Mendota,39.81
2005-08-05,Mendota,40.2
2005-09-05,Mendota,36.9
2005-10-05,Mendota,40
2005-11-02,Mendota,40.95
2005-11-05,Mendota,38.4
2005-12-05,Mendota,38.7
2006-01-06,Mendota,37.7
2006-03-06,Mendota,38.3
2006-03-06,Mendota,46.2
2006-04-17,Mendota,45
2006-05-06,Mendota,36.9
2006-06-06,Mendota,39.9
2006-07-06,Mendota,40.8
2006-08-06,Mendota,40.8
2006-08-07,Mendota,40.76
2006-09-06,Mendota,39.9
2006-10-06,Mendota,37.8
2006-10-30,Mendota,40.76
2006-11-06,Mendota,37.8
2006-12-06,Mendota,36.4
2007-01-03,Mendota,41.04
2007-01-07,Mendota,38.7
2007-02-07,Mendota,40.5
2007-02-19,Mendota,40.06
2007-03-07,Mendota,37.7
2007-04-07,Mendota,40.4
2007-04-16,Mendota,39.09
2007-06-07,Mendota,38.6
2007-07-07,Mendota,41.8
2007-08-06,Mendota,42.21
2007-09-07,Mendota,36.6
2007-10-07,Mendota,37.7
2007-10-29,Mendota,38.88
2008-02-08,Mendota,43.6
2008-02-13,Mendota,42.5
2008-03-08,Mendota,41.1
2008-04-08,Mendota,39.3
2008-04-14,Mendota,44.83
2008-05-08,Mendota,43.5
2008-06-08,Mendota,42.2
2008-07-08,Mendota,39.5
2008-08-04,Mendota,39.52
2008-08-08,Mendota,39.5
2008-09-08,Mendota,41.8
2008-10-08,Mendota,40.2
2008-10-29,Mendota,39.03
2008-11-08,Mendota,41.8
2008-12-08,Mendota,41.4
2009-01-09,Mendota,45.9
2009-01-21,Mendota,43.6
2009-02-09,Mendota,38.9
2009-03-09,Mendota,39.2
2009-04-09,Mendota,43.5
2009-04-15,Mendota,44.23
2009-05-09,Mendota,44.9
2009-06-09,Mendota,43.8
2009-07-09,Mendota,43.3
2009-08-05,Mendota,44.55
2009-08-09,Mendota,43.7
2009-09-09,Mendota,45.4
2009-10-09,Mendota,44.2
2009-10-28,Mendota,44.39
2009-11-09,Mendota,46.1
2009-12-09,Mendota,45.4
2010-01-10,Mendota,44.5
2010-02-01,Mendota,46.23
2010-02-10,Mendota,47.8
2010-03-10,Mendota,29.6
2010-04-10,Mendota,45.4
2010-04-13,Mendota,46.6
2010-05-10,Mendota,46.5
2010-06-10,Mendota,43.8
2010-07-10,Mendota,44.3
2010-08-03,Mendota,42.88
2010-08-10,Mendota,42
2010-09-10,Mendota,42.9
2010-10-10,Mendota,44.3
2010-11-09,Mendota,44.1
2010-11-10,Mendota,43.8
2011-01-11,Mendota,48.1
2011-01-19,Mendota,46.45
2011-02-11,Mendota,46.4
2011-03-11,Mendota,44.9
2011-04-11,Mendota,46.4
2011-05-11,Mendota,43.2
2011-05-17,Mendota,46.71
2011-06-11,Mendota,46.5
2011-07-11,Mendota,44.4
2011-08-04,Mendota,47.13
2011-08-11,Mendota,44.6
2011-09-11,Mendota,44.5
2011-10-11,Mendota,44.2
2011-10-31,Mendota,47.26
2011-11-11,Mendota,44.3
2011-12-11,Mendota,43.4
2012-01-12,Mendota,45.2
2012-02-12,Mendota,43.4
2012-02-22,Mendota,48.64
2012-03-12,Mendota,46.4
2012-04-12,Mendota,48.2
2012-04-17,Mendota,48.68
2012-05-12,Mendota,45
2012-06-12,Mendota,46.6
2012-08-06,Mendota,50.15
2012-08-12,Mendota,49.5
2012-09-12,Mendota,47.3
2012-10-12,Mendota,48
2012-10-29,Mendota,49.77
2012-11-12,Mendota,48
2012-12-12,Mendota,47.1
2013-02-12,Mendota,50.96
2013-02-13,Mendota,47.3
2013-03-13,Mendota,54.1
2013-04-29,Mendota,52.36
2013-05-13,Mendota,48.8
2013-06-13,Mendota,51.9
2013-07-13,Mendota,46.2
2013-08-05,Mendota,49.6
2013-08-13,Mendota,46.8
2013-09-13,Mendota,52.1
2013-10-13,Mendota,49.2
2013-10-29,Mendota,50.79
2014-02-03,Mendota,55.87
2014-03-14,Mendota,47.8
2014-04-14,Mendota,53.4
2014-04-29,Mendota,52.66
2014-06-14,Mendota,48.2
2014-07-14,Mendota,49.2
2014-08-04,Mendota,51.1
2014-08-14,Mendota,48.9
2014-09-14,Mendota,49.2
2014-10-14,Mendota,49.5
2014-10-30,Mendota,51.24
2014-12-13,Mendota,48.3
2014-12-14,Mendota,49.9
2015-02-11,Mendota,55.31
2015-04-15,Mendota,51
2015-04-24,Mendota,52.58
2015-06-15,Mendota,49.8
2015-07-15,Mendota,52.4
2015-08-03,Mendota,53.77
2015-08-15,Mendota,51.5
2015-09-15,Mendota,48.8
2015-10-15,Mendota,49.5
2015-11-02,Mendota,53.31
2016-01-27,Mendota,53.75
2016-02-16,Mendota,45.7
2016-03-16,Mendota,48.9
2016-04-12,Mendota,53.26
2016-04-16,Mendota,53
2016-06-16,Mendota,47.5
2016-07-16,Mendota,48.6
2016-08-01,Mendota,52.15
2016-08-16,Mendota,52
2016-09-16,Mendota,49.1
2016-10-16,Mendota,48.5
2016-11-09,Mendota,51.23
2016-12-16,Mendota,45.1
2017-01-17,Mendota,49.9
2017-02-06,Mendota,42.89
2017-03-17,Mendota,48.9
2017-04-17,Mendota,51.1
2017-04-17,Mendota,55.84
2017-05-17,Mendota,51.6
2017-06-17,Mendota,50.1
2017-07-17,Mendota,46.7
2017-08-07,Mendota,53.12
2017-10-17,Mendota,51
2017-11-02,Mendota,54.89
2017-12-17,Mendota,49.5
2018-01-18,Mendota,54.4
2018-01-23,Mendota,56.67
2018-02-18,Mendota,50.6
2018-04-18,Mendota,52.1
2018-05-18,Mendota,51.4
2018-06-18,Mendota,49.8
2018-07-18,Mendota,51.4
2018-08-06,Mendota,55.64
2018-08-18,Mendota,45.9
2018-09-18,Mendota,47.2
2018-10-29,Mendota,51.69
2018-11-18,Mendota,49
2018-12-18,Mendota,47.6
2019-02-19,Mendota,50.6
2019-02-21,Mendota,54.85
2019-04-15,Mendota,54.33
2019-04-19,Mendota,50.9
2019-06-19,Mendota,49.9
2019-08-05,Mendota,51.38
2019-08-19,Mendota,49.7
2019-09-19,Mendota,49.8
2019-10-19,Mendota,47.5
2019-10-28,Mendota,50.72
2019-12-19,Mendota,52.2
2020-02-12,Mendota,52.77
2021-03-03,Mendota,52.47
2021-05-17,Mendota,53.66
2021-08-12,Mendota,51.96
2021-11-04,Mendota,53.02
2022-02-08,Mendota,62.93
2022-05-16,Mendota,60
2022-08-09,Mendota,53.95
2022-11-01,Mendota,54.1
1940-07-01,Monona,8
1941-07-01,Monona,6
1942-07-01,Monona,6
1943-07-01,Monona,8
1944-07-01,Monona,8
1945-07-01,Monona,10
1946-07-01,Monona,8
1947-07-01,Monona,12
1962-07-01,Monona,15
1963-07-01,Monona,15
1964-07-01,Monona,20
1965-07-01,Monona,21
1966-07-01,Monona,20
1967-07-01,Monona,21
1968-07-01,Monona,22
1969-07-01,Monona,22
1970-07-01,Monona,23
1972-05-01,Monona,28.8
1972-10-01,Monona,26.5
1973-03-01,Monona,25
1973-04-01,Monona,26.5
1973-10-01,Monona,22
1974-02-01,Monona,25
1974-05-01,Monona,22
1974-06-01,Monona,22
1974-09-01,Monona,22
1974-10-01,Monona,21
1974-12-01,Monona,22
1975-01-01,Monona,21.8
1975-02-01,Monona,23.5
1975-03-01,Monona,26
1975-04-01,Monona,27.2
1975-05-01,Monona,25.5
1975-07-01,Monona,21
1975-08-01,Monona,20.5
1975-09-01,Monona,21.2
1975-10-01,Monona,15
1975-11-01,Monona,21.5
1975-12-01,Monona,21
1976-01-01,Monona,22.8
1976-02-01,Monona,22
1976-03-01,Monona,23
1976-04-01,Monona,23.8
1976-05-01,Monona,21
1976-06-01,Monona,21.5
1976-07-01,Monona,22
1976-08-01,Monona,20
1976-09-01,Monona,22
1976-10-01,Monona,23
1976-11-01,Monona,21
1976-12-01,Monona,25
1977-01-01,Monona,24
1977-02-01,Monona,27
1977-03-01,Monona,26
1977-04-01,Monona,25
1977-05-01,Monona,24
1977-06-01,Monona,22
1977-07-01,Monona,22
1977-08-01,Monona,19
1977-09-01,Monona,23
1977-10-01,Monona,21
1977-11-01,Monona,22
1977-12-01,Monona,24
1978-01-01,Monona,22
1978-02-01,Monona,23
1978-03-01,Monona,25
1978-04-01,Monona,22
1978-05-01,Monona,23
1978-06-01,Monona,22
1978-07-01,Monona,19
1978-08-01,Monona,17
1978-09-01,Monona,34
1978-10-01,Monona,36
1978-11-01,Monona,23
1978-12-01,Monona,22
1979-01-01,Monona,22
1979-02-01,Monona,20
1979-03-01,Monona,25
1979-04-01,Monona,25
1979-05-01,Monona,24
1979-06-01,Monona,24
1979-07-01,Monona,24
1979-08-01,Monona,24
1979-09-01,Monona,23
1979-10-01,Monona,23
1979-11-01,Monona,23
1979-12-01,Monona,22
1980-01-01,Monona,24
1980-02-01,Monona,24
1980-03-01,Monona,26
1980-04-01,Monona,26
1980-05-01,Monona,29
1980-06-01,Monona,25
1980-07-01,Monona,26
1980-08-01,Monona,23
1980-09-01,Monona,27
1980-10-01,Monona,26
1980-11-01,Monona,24
1980-12-01,Monona,24
1981-01-01,Monona,25
1981-02-01,Monona,26
1981-03-01,Monona,24
1981-04-01,Monona,25
1981-05-01,Monona,24
1981-06-01,Monona,26
1981-07-01,Monona,25
1981-08-01,Monona,25
1981-11-01,Monona,23
1981-12-01,Monona,24
1982-01-01,Monona,25
1982-02-01,Monona,26
1982-03-01,Monona,26
1982-04-01,Monona,31
1982-05-01,Monona,27
1982-06-01,Monona,21
1982-07-01,Monona,26
1982-08-01,Monona,26
1982-10-01,Monona,26
1982-11-01,Monona,25
1982-12-01,Monona,24
1983-01-01,Monona,24
1983-02-01,Monona,26
1983-03-01,Monona,25
1983-04-01,Monona,27
1983-05-01,Monona,27
1983-06-01,Monona,25
1983-07-01,Monona,23
1983-08-01,Monona,27
1983-09-01,Monona,25
1983-10-01,Monona,26
1983-11-01,Monona,26
1983-12-01,Monona,25
1984-01-01,Monona,28
1984-02-01,Monona,28
1984-03-01,Monona,26
1984-04-01,Monona,25
1984-05-01,Monona,30.2
1984-06-01,Monona,27.6
1984-07-01,Monona,26
1984-08-01,Monona,26
1984-09-01,Monona,24
1984-10-01,Monona,26
1984-11-01,Monona,24
1984-12-01,Monona,26
1985-01-01,Monona,26
1985-02-01,Monona,27
1985-03-01,Monona,27
1985-04-01,Monona,30
1985-05-01,Monona,27
1985-06-01,Monona,26.5
1985-07-01,Monona,32
1985-08-01,Monona,28
1985-09-01,Monona,28
1985-10-01,Monona,26
1985-11-01,Monona,29
1985-12-01,Monona,26
1986-01-01,Monona,28
1986-02-01,Monona,27
1986-03-01,Monona,28
1986-04-01,Monona,26
1986-05-01,Monona,29
1986-06-01,Monona,32.5
1986-07-01,Monona,30
1986-08-01,Monona,28.4
1986-09-01,Monona,29
1986-10-01,Monona,29.2
1986-11-01,Monona,29.2
1986-12-01,Monona,29.4
1987-01-01,Monona,27.8
1987-02-01,Monona,31
1987-03-01,Monona,27.3
1987-04-01,Monona,29.7
1987-05-01,Monona,28.3
1987-06-01,Monona,29.2
1987-07-01,Monona,28.1
1987-08-01,Monona,31
1987-09-01,Monona,29.4
1987-10-01,Monona,31
1987-11-01,Monona,30
1987-12-01,Monona,29.2
1988-01-01,Monona,32
1988-02-01,Monona,30.6
1988-03-01,Monona,32.3
1988-04-01,Monona,34.3
1988-05-01,Monona,33.8
1988-06-01,Monona,36.4
1988-07-01,Monona,33.6
1988-08-01,Monona,35.8
1988-09-01,Monona,37.5
1988-10-01,Monona,35.2
1988-11-01,Monona,32.2
1988-12-01,Monona,32.6
1989-01-01,Monona,36.2
1989-02-01,Monona,38.2
1989-03-01,Monona,39.4
1989-04-01,Monona,37.8
1989-05-01,Monona,39.4
1989-06-01,Monona,38.4
1989-07-01,Monona,38.2
1989-08-01,Monona,35.8
1989-09-01,Monona,33
1989-10-01,Monona,39.2
1989-11-01,Monona,37.9
1989-12-01,Monona,37.5
1990-01-01,Monona,40
1990-02-01,Monona,42.1
1990-03-01,Monona,43.7
1990-04-01,Monona,38.3
1990-05-01,Monona,40.2
1990-06-01,Monona,39.1
1990-07-01,Monona,32
1990-08-01,Monona,36.1
1990-09-01,Monona,36.9
1990-11-01,Monona,31.4
1990-12-01,Monona,32.5
1991-01-01,Monona,35.4
1991-02-01,Monona,38.2
1991-03-01,Monona,38.7
1991-04-01,Monona,45.4
1991-05-01,Monona,42.2
1991-06-01,Monona,39.1
1991-07-01,Monona,37.3
1991-08-01,Monona,43.2
1991-09-01,Monona,42.2
1991-10-01,Monona,40.2
1991-11-01,Monona,41.4
1991-12-01,Monona,37.5
1992-01-01,Monona,38.3
1992-02-01,Monona,43.2
1992-03-01,Monona,36.5
1992-04-01,Monona,40.7
1992-05-01,Monona,39.3
1992-06-01,Monona,39.5
1992-07-01,Monona,42.5
1992-08-01,Monona,41.2
1992-09-01,Monona,40.5
1992-10-01,Monona,41.3
1992-11-01,Monona,39.4
1992-12-01,Monona,38.8
1993-02-01,Monona,41.3
1993-03-01,Monona,37
1993-07-01,Monona,41.3
1993-10-01,Monona,37.7
1993-11-01,Monona,36.8
1993-12-01,Monona,38.7
1994-02-01,Monona,39.3
1994-03-01,Monona,40.8
1994-06-01,Monona,40.4
1994-07-01,Monona,39.3
1994-08-01,Monona,41.3
1994-09-01,Monona,39
1994-10-01,Monona,38.8
